"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Slovakia"," 1984","18.99 [18.67-19.33]","21.37 [20.9-21.85]","16.49 [16.08-16.94]","","",""
"Slovakia"," 1983","19.84 [19.44-20.26]","22.33 [21.78-22.9]","17.23 [16.74-17.75]","","",""
"Slovakia"," 1982","20.72 [20.16-21.3]","23.32 [22.6-24.06]","17.99 [17.38-18.63]","","",""
"Slovakia"," 1981","21.64 [20.85-22.46]","24.33 [23.34-25.37]","18.8 [17.97-19.66]","","",""
"Slovenia"," 2021","2.17 [1.9-2.52]","2.35 [2.04-2.73]","1.99 [1.73-2.33]","42 [37-49]","23 [20-27]","19 [16-22]"
"Slovenia"," 2020","2.24 [1.99-2.53]","2.41 [2.13-2.74]","2.05 [1.81-2.33]","44 [39-50]","24 [22-28]","20 [17-22]"
"Slovenia"," 2019","2.3 [2.08-2.54]","2.48 [2.23-2.76]","2.11 [1.89-2.35]","46 [42-51]","25 [23-29]","21 [19-23]"
"Slovenia"," 2018","2.37 [2.17-2.58]","2.55 [2.33-2.79]","2.17 [1.98-2.39]","49 [45-53]","27 [25-30]","22 [20-24]"
"Slovenia"," 2017","2.44 [2.26-2.63]","2.63 [2.41-2.85]","2.24 [2.05-2.44]","51 [47-55]","28 [26-31]","23 [21-25]"
"Slovenia"," 2016","2.52 [2.34-2.7]","2.71 [2.5-2.93]","2.31 [2.13-2.5]","53 [50-57]","29 [27-32]","24 [22-26]"
"Slovenia"," 2015","2.6 [2.42-2.79]","2.8 [2.59-3.02]","2.39 [2.21-2.58]","56 [52-60]","31 [29-33]","25 [23-27]"
"Slovenia"," 2014","2.7 [2.51-2.89]","2.91 [2.69-3.13]","2.48 [2.29-2.68]","59 [54-63]","33 [30-35]","26 [24-28]"
"Slovenia"," 2013","2.82 [2.61-3]","3.03 [2.8-3.26]","2.59 [2.38-2.78]","62 [58-66]","34 [32-37]","28 [25-30]"
"Slovenia"," 2012","2.94 [2.74-3.13]","3.16 [2.93-3.4]","2.7 [2.49-2.9]","66 [61-70]","37 [34-39]","29 [27-31]"
"Slovenia"," 2011","3.08 [2.87-3.27]","3.31 [3.07-3.55]","2.83 [2.61-3.03]","69 [64-73]","38 [35-41]","31 [28-33]"
"Slovenia"," 2010","3.23 [3.02-3.42]","3.47 [3.24-3.72]","2.96 [2.75-3.18]","71 [67-76]","39 [37-42]","32 [30-34]"
"Slovenia"," 2009","3.4 [3.19-3.6]","3.66 [3.41-3.9]","3.12 [2.9-3.34]","74 [69-78]","41 [38-44]","33 [31-35]"
"Slovenia"," 2008","3.58 [3.37-3.79]","3.86 [3.61-4.11]","3.28 [3.06-3.51]","74 [70-78]","41 [38-44]","33 [31-35]"
"Slovenia"," 2007","3.77 [3.56-4]","4.07 [3.82-4.34]","3.46 [3.23-3.7]","73 [69-78]","40 [38-43]","33 [31-35]"
"Slovenia"," 2006","3.98 [3.76-4.22]","4.3 [4.04-4.59]","3.64 [3.41-3.9]","74 [70-78]","41 [39-44]","33 [31-35]"
"Slovenia"," 2005","4.19 [3.97-4.45]","4.54 [4.27-4.84]","3.83 [3.6-4.1]","76 [72-81]","42 [40-45]","34 [32-36]"
"Slovenia"," 2004","4.42 [4.19-4.69]","4.79 [4.51-5.11]","4.03 [3.79-4.32]","78 [74-83]","43 [41-47]","35 [33-37]"
"Slovenia"," 2003","4.66 [4.42-4.93]","5.06 [4.76-5.38]","4.24 [3.99-4.53]","82 [77-86]","46 [43-49]","36 [34-39]"
"Slovenia"," 2002","4.91 [4.65-5.18]","5.34 [5.02-5.67]","4.46 [4.2-4.75]","87 [82-91]","49 [46-51]","38 [36-41]"
"Slovenia"," 2001","5.18 [4.9-5.45]","5.63 [5.3-5.97]","4.69 [4.41-4.99]","93 [88-98]","52 [49-55]","41 [38-43]"
"Slovenia"," 2000","5.46 [5.18-5.74]","5.96 [5.61-6.31]","4.94 [4.65-5.25]","99 [94-104]","56 [52-59]","43 [41-46]"
"Slovenia"," 1999","5.78 [5.47-6.07]","6.31 [5.94-6.67]","5.22 [4.9-5.54]","104 [99-109]","58 [55-62]","46 [43-48]"
"Slovenia"," 1998","6.12 [5.79-6.42]","6.69 [6.29-7.07]","5.52 [5.19-5.85]","112 [106-118]","63 [59-67]","49 [46-52]"
"Slovenia"," 1997","6.5 [6.15-6.81]","7.1 [6.7-7.5]","5.86 [5.5-6.2]","122 [116-128]","69 [65-73]","53 [50-57]"
"Slovenia"," 1996","6.92 [6.56-7.24]","7.6 [7.17-8]","6.2 [5.84-6.56]","133 [126-139]","75 [71-79]","58 [55-61]"
"Slovenia"," 1995","7.39 [7.03-7.72]","8.11 [7.67-8.52]","6.62 [6.25-6.99]","145 [138-152]","82 [77-86]","63 [60-67]"
"Slovenia"," 1994","7.9 [7.54-8.24]","8.7 [8.25-9.13]","7.05 [6.67-7.42]","159 [152-166]","90 [85-94]","69 [65-73]"
"Slovenia"," 1993","8.45 [8.1-8.8]","9.32 [8.88-9.77]","7.53 [7.15-7.92]","173 [166-180]","98 [94-103]","75 [71-79]"
"Slovenia"," 1992","9.05 [8.69-9.42]","10.01 [9.55-10.48]","8.04 [7.64-8.43]","193 [185-201]","110 [105-115]","83 [79-87]"
"Slovenia"," 1991","9.68 [9.33-10.07]","10.72 [10.25-11.22]","8.59 [8.19-9.03]","216 [208-225]","123 [118-129]","93 [89-98]"
"Slovenia"," 1990","10.37 [9.99-10.76]","11.49 [11-12.01]","9.18 [8.76-9.62]","240 [231-249]","137 [131-143]","103 [99-108]"
"Slovenia"," 1989","11.09 [10.7-11.51]","12.28 [11.78-12.82]","9.84 [9.39-10.31]","269 [260-279]","153 [147-160]","116 [111-122]"
"Slovenia"," 1988","11.87 [11.47-12.32]","13.16 [12.63-13.73]","10.52 [10.05-11.02]","299 [289-310]","170 [163-177]","129 [123-135]"
"Slovenia"," 1987","12.69 [12.27-13.17]","14.07 [13.51-14.69]","11.23 [10.73-11.77]","324 [314-337]","184 [177-192]","140 [134-147]"
"Slovenia"," 1986","13.53 [13.09-14.06]","15.03 [14.44-15.72]","11.96 [11.43-12.54]","353 [341-366]","201 [193-210]","152 [145-159]"
"Slovenia"," 1985","14.39 [13.92-14.93]","16 [15.36-16.69]","12.72 [12.15-13.3]","","",""
"Slovenia"," 1984","15.26 [14.73-15.81]","16.95 [16.25-17.66]","13.49 [12.88-14.1]","","",""
"Slovenia"," 1983","16.13 [15.49-16.76]","17.9 [17.08-18.73]","14.27 [13.56-14.97]","","",""
"Slovenia"," 1982","17.02 [16.07-17.89]","18.88 [17.72-19.99]","15.05 [14.09-15.95]","","",""
"Slovenia"," 1981","17.95 [16.47-19.17]","19.92 [18.2-21.41]","15.87 [14.48-17.08]","","",""
"Spain"," 2021","3.05 [2.87-3.23]","3.32 [3.11-3.53]","2.76 [2.58-2.94]","1 089 [1 025-1 156]","611 [573-650]","478 [447-510]"
"Spain"," 2020","3.11 [2.99-3.23]","3.39 [3.25-3.54]","2.82 [2.69-2.95]","1 116 [1 074-1 160]","625 [600-653]","491 [469-513]"
"Spain"," 2019","3.17 [3.09-3.25]","3.45 [3.35-3.56]","2.87 [2.77-2.97]","1 165 [1 135-1 196]","653 [633-674]","512 [495-530]"
"Spain"," 2018","3.21 [3.14-3.29]","3.5 [3.4-3.6]","2.91 [2.82-3]","1 233 [1 206-1 262]","690 [673-710]","543 [526-559]"
"Spain"," 2017","3.24 [3.17-3.32]","3.53 [3.44-3.63]","2.94 [2.86-3.03]","1 305 [1 276-1 334]","731 [712-751]","574 [558-591]"
"Spain"," 2016","3.28 [3.2-3.35]","3.56 [3.47-3.66]","2.97 [2.89-3.06]","1 364 [1 334-1 394]","763 [744-784]","601 [584-617]"
"Spain"," 2015","3.32 [3.25-3.38]","3.6 [3.51-3.69]","3.02 [2.94-3.1]","1 416 [1 386-1 445]","791 [771-811]","625 [608-642]"
"Spain"," 2014","3.37 [3.3-3.44]","3.65 [3.56-3.74]","3.09 [3.01-3.17]","1 464 [1 434-1 494]","815 [796-836]","649 [632-666]"
"Spain"," 2013","3.46 [3.39-3.53]","3.72 [3.64-3.82]","3.17 [3.09-3.26]","1 551 [1 521-1 582]","860 [841-882]","691 [673-709]"
"Spain"," 2012","3.57 [3.5-3.64]","3.84 [3.75-3.93]","3.28 [3.2-3.36]","1 671 [1 639-1 704]","926 [905-950]","745 [727-764]"
"Spain"," 2011","3.7 [3.62-3.77]","3.97 [3.88-4.07]","3.41 [3.32-3.49]","1 781 [1 746-1 816]","986 [963-1 010]","795 [775-815]"
"Spain"," 2010","3.85 [3.77-3.92]","4.14 [4.04-4.23]","3.54 [3.46-3.63]","1 882 [1 847-1 918]","1 044 [1 020-1 069]","838 [819-860]"
"Spain"," 2009","4.01 [3.93-4.09]","4.33 [4.23-4.43]","3.68 [3.59-3.77]","1 999 [1 961-2 038]","1 113 [1 088-1 140]","886 [865-909]"
"Spain"," 2008","4.18 [4.1-4.27]","4.53 [4.43-4.63]","3.82 [3.73-3.92]","2 066 [2 027-2 106]","1 153 [1 128-1 181]","913 [891-936]"
"Spain"," 2007","4.36 [4.28-4.45]","4.73 [4.63-4.84]","3.97 [3.88-4.07]","2 073 [2 034-2 115]","1 159 [1 134-1 187]","914 [893-937]"
"Spain"," 2006","4.54 [4.46-4.64]","4.95 [4.84-5.07]","4.12 [4.02-4.22]","2 095 [2 055-2 138]","1 176 [1 150-1 205]","919 [897-943]"
"Spain"," 2005","4.72 [4.63-4.81]","5.15 [5.04-5.27]","4.27 [4.16-4.37]","2 114 [2 075-2 155]","1 189 [1 164-1 218]","925 [903-948]"
"Spain"," 2004","4.88 [4.78-4.98]","5.32 [5.2-5.45]","4.41 [4.3-4.52]","2 123 [2 082-2 166]","1 194 [1 168-1 223]","929 [906-954]"
"Spain"," 2003","5.02 [4.92-5.12]","5.47 [5.35-5.6]","4.54 [4.43-4.66]","2 096 [2 057-2 137]","1 176 [1 152-1 205]","920 [897-942]"
"Spain"," 2002","5.15 [5.05-5.24]","5.61 [5.48-5.74]","4.66 [4.55-4.77]","2 076 [2 037-2 116]","1 164 [1 139-1 192]","912 [890-934]"
"Spain"," 2001","5.27 [5.17-5.38]","5.74 [5.61-5.87]","4.79 [4.67-4.91]","2 088 [2 048-2 129]","1 169 [1 144-1 198]","919 [896-942]"
"Spain"," 2000","5.42 [5.32-5.53]","5.89 [5.76-6.02]","4.93 [4.81-5.05]","2 087 [2 048-2 126]","1 168 [1 143-1 196]","919 [896-942]"
"Spain"," 1999","5.61 [5.49-5.71]","6.09 [5.94-6.23]","5.1 [4.97-5.23]","2 082 [2 040-2 122]","1 166 [1 139-1 194]","916 [894-939]"
"Spain"," 1998","5.83 [5.72-5.95]","6.35 [6.2-6.49]","5.29 [5.16-5.42]","2 140 [2 097-2 181]","1 201 [1 174-1 229]","939 [916-962]"
"Spain"," 1997","6.12 [6-6.24]","6.68 [6.52-6.83]","5.54 [5.4-5.67]","2 247 [2 202-2 291]","1 263 [1 234-1 293]","984 [961-1 009]"
"Spain"," 1996","6.48 [6.35-6.61]","7.08 [6.92-7.24]","5.84 [5.7-5.99]","2 375 [2 327-2 423]","1 337 [1 308-1 369]","1 038 [1 013-1 064]"
"Spain"," 1995","6.9 [6.77-7.04]","7.56 [7.39-7.72]","6.22 [6.07-6.37]","2 560 [2 511-2 609]","1 445 [1 414-1 478]","1 115 [1 089-1 143]"
"Spain"," 1994","7.37 [7.23-7.52]","8.08 [7.9-8.27]","6.63 [6.47-6.8]","2 806 [2 751-2 862]","1 587 [1 552-1 625]","1 219 [1 190-1 251]"
"Spain"," 1993","7.86 [7.7-8.01]","8.61 [8.42-8.8]","7.07 [6.9-7.24]","3 075 [3 015-3 136]","1 739 [1 702-1 779]","1 336 [1 306-1 370]"
"Spain"," 1992","8.32 [8.16-8.49]","9.14 [8.94-9.36]","7.46 [7.29-7.65]","3 305 [3 241-3 372]","1 874 [1 835-1 920]","1 431 [1 399-1 467]"
"Spain"," 1991","8.77 [8.6-8.94]","9.62 [9.41-9.84]","7.87 [7.68-8.07]","3 517 [3 448-3 587]","1 994 [1 951-2 042]","1 523 [1 489-1 562]"
"Spain"," 1990","9.17 [9-9.34]","10.07 [9.86-10.3]","8.21 [8.02-8.4]","3 744 [3 676-3 817]","2 126 [2 084-2 175]","1 618 [1 583-1 658]"
"Spain"," 1989","9.54 [9.36-9.73]","10.5 [10.28-10.74]","8.53 [8.34-8.74]","3 989 [3 914-4 067]","2 269 [2 223-2 322]","1 720 [1 682-1 763]"
"Spain"," 1988","9.91 [9.73-10.1]","10.93 [10.7-11.16]","8.85 [8.64-9.05]","4 245 [4 166-4 327]","2 420 [2 373-2 476]","1 825 [1 785-1 869]"
"Spain"," 1987","10.3 [10.1-10.49]","11.41 [11.17-11.66]","9.12 [8.91-9.34]","4 523 [4 437-4 610]","2 594 [2 543-2 653]","1 929 [1 886-1 976]"
"Spain"," 1986","10.7 [10.49-10.91]","11.89 [11.63-12.15]","9.45 [9.23-9.67]","4 862 [4 767-4 958]","2 795 [2 740-2 861]","2 067 [2 021-2 118]"
"Spain"," 1985","11.15 [10.93-11.36]","12.38 [12.12-12.65]","9.85 [9.63-10.07]","5 264 [5 163-5 364]","3 029 [2 969-3 100]","2 235 [2 188-2 288]"
"Spain"," 1984","11.66 [11.43-11.88]","12.95 [12.66-13.23]","10.3 [10.06-10.54]","5 702 [5 590-5 812]","3 282 [3 214-3 358]","2 420 [2 368-2 480]"
"Spain"," 1983","12.25 [12.01-12.48]","13.6 [13.31-13.88]","10.84 [10.59-11.08]","6 257 [6 135-6 375]","3 600 [3 528-3 681]","2 657 [2 600-2 720]"
"Spain"," 1982","12.96 [12.71-13.21]","14.44 [14.14-14.74]","11.41 [11.15-11.67]","6 941 [6 807-7 074]","4 013 [3 936-4 103]","2 928 [2 867-2 999]"
"Spain"," 1981","13.83 [13.56-14.09]","15.48 [15.15-15.8]","12.1 [11.83-12.37]","7 799 [7 648-7 947]","4 524 [4 434-4 625]","3 275 [3 207-3 353]"
"Spain"," 1980","14.87 [14.6-15.15]","16.65 [16.31-16.98]","13.01 [12.73-13.3]","8 863 [8 699-9 026]","5 127 [5 031-5 236]","3 736 [3 661-3 823]"
"Spain"," 1979","16.06 [15.76-16.38]","17.93 [17.57-18.31]","14.1 [13.8-14.42]","10 045 [9 855-10 242]","5 789 [5 678-5 917]","4 256 [4 169-4 356]"
"Spain"," 1978","17.35 [17.03-17.69]","19.25 [18.87-19.66]","15.36 [15.04-15.7]","11 264 [11 051-11 484]","6 449 [6 325-6 590]","4 815 [4 717-4 926]"
"Spain"," 1977","18.72 [18.37-19.1]","20.79 [20.37-21.22]","16.56 [16.2-16.93]","12 460 [12 227-12 707]","7 131 [6 993-7 285]","5 329 [5 220-5 454]"
"Spain"," 1976","20.17 [19.77-20.57]","22.49 [22.02-22.96]","17.73 [17.34-18.13]","13 521 [13 255-13 788]","7 772 [7 616-7 941]","5 749 [5 629-5 884]"
"Spain"," 1975","21.69 [21.28-22.11]","24.18 [23.68-24.67]","19.08 [18.68-19.5]","14 566 [14 288-14 843]","8 358 [8 193-8 533]","6 208 [6 081-6 348]"
"Spain"," 1974","23.33 [22.88-23.8]","26.04 [25.5-26.59]","20.5 [20.05-20.96]","15 622 [15 323-15 937]","8 957 [8 780-9 152]","6 665 [6 524-6 817]"
"Spain"," 1973","25.16 [24.68-25.65]","28.09 [27.52-28.68]","22.09 [21.61-22.57]","16 663 [16 346-16 987]","9 560 [9 373-9 767]","7 103 [6 955-7 261]"
"Spain"," 1972","27.16 [26.64-27.68]","30.15 [29.52-30.77]","24.04 [23.54-24.55]","17 970 [17 625-18 313]","10 249 [10 041-10 468]","7 721 [7 562-7 888]"
"Spain"," 1971","29.34 [28.76-29.91]","32.59 [31.91-33.26]","25.93 [25.38-26.48]","19 161 [18 785-19 535]","10 937 [10 713-11 166]","8 224 [8 052-8 404]"
"Spain"," 1970","31.62 [31.03-32.24]","35.17 [34.47-35.88]","27.9 [27.33-28.49]","20 464 [20 083-20 859]","11 690 [11 462-11 932]","8 774 [8 596-8 963]"
"Spain"," 1969","33.93 [33.28-34.62]","37.68 [36.92-38.48]","30 [29.36-30.66]","22 057 [21 635-22 507]","12 575 [12 326-12 846]","9 482 [9 284-9 696]"
"Spain"," 1968","36.15 [35.45-36.88]","40.17 [39.36-41.02]","31.93 [31.27-32.62]","23 682 [23 230-24 162]","13 506 [13 240-13 794]","10 176 [9 969-10 400]"
"Spain"," 1967","38.26 [37.52-39.02]","42.45 [41.59-43.34]","33.85 [33.13-34.58]","25 102 [24 619-25 603]","14 297 [14 012-14 599]","10 805 [10 579-11 041]"
"Spain"," 1966","40.29 [39.51-41.09]","44.44 [43.53-45.37]","35.94 [35.18-36.72]","26 397 [25 888-26 922]","14 937 [14 638-15 256]","11 460 [11 219-11 709]"
"Spain"," 1965","42.33 [41.52-43.15]","47.1 [46.17-48.05]","37.33 [36.56-38.11]","28 210 [27 676-28 757]","16 105 [15 791-16 433]","12 105 [11 859-12 362]"
"Spain"," 1964","44.48 [43.6-45.35]","49.47 [48.46-50.48]","39.25 [38.39-40.07]","29 600 [29 016-30 176]","16 902 [16 564-17 252]","12 698 [12 427-12 968]"
"Spain"," 1963","46.85 [45.94-47.74]","52.38 [51.32-53.43]","41.04 [40.18-41.86]","30 472 [29 882-31 052]","17 501 [17 155-17 857]","12 971 [12 707-13 235]"
"Spain"," 1962","49.41 [48.47-50.36]","54.64 [53.55-55.76]","43.91 [43.03-44.81]","31 863 [31 262-32 475]","18 104 [17 748-18 480]","13 759 [13 488-14 047]"
"Spain"," 1961","52.05 [51.04-53.12]","57.3 [56.15-58.53]","46.52 [45.58-47.54]","33 777 [33 126-34 471]","19 110 [18 734-19 523]","14 667 [14 374-14 991]"
"Spain"," 1960","54.69 [53.67-55.77]","60.36 [59.21-61.63]","48.71 [47.74-49.74]","35 576 [34 915-36 278]","20 171 [19 789-20 596]","15 405 [15 101-15 734]"
"Spain"," 1959","57.28 [56.2-58.45]","62.65 [61.42-63.97]","51.65 [50.58-52.77]","37 011 [36 315-37 765]","20 758 [20 355-21 199]","16 253 [15 923-16 609]"
"Spain"," 1958","59.84 [58.71-61.03]","65.19 [63.9-66.52]","54.23 [53.12-55.37]","38 326 [37 603-39 087]","21 402 [20 980-21 839]","16 924 [16 579-17 281]"
"Spain"," 1957","62.4 [61.19-63.6]","67.85 [66.47-69.19]","56.68 [55.54-57.86]","38 684 [37 939-39 426]","21 567 [21 130-21 992]","17 117 [16 774-17 473]"
"Spain"," 1956","65.02 [63.75-66.29]","70.41 [69-71.83]","59.37 [58.11-60.58]","38 878 [38 117-39 636]","21 591 [21 159-22 028]","17 287 [16 923-17 641]"
"Spain"," 1955","67.96 [66.65-69.27]","73.25 [71.75-74.72]","62.41 [61.13-63.7]","39 646 [38 886-40 414]","21 914 [21 470-22 354]","17 732 [17 371-18 099]"
"Spain"," 1954","71.66 [70.12-73.2]","77.22 [75.55-78.95]","65.8 [64.3-67.28]","","",""
"Spain"," 1953","76.7 [75.03-78.36]","82.02 [80.16-83.86]","71.12 [69.5-72.74]","","",""
"Spain"," 1952","83.48 [81.73-85.25]","89.12 [87.15-91.04]","77.56 [75.88-79.28]","","",""
"Spain"," 1951","92.3 [90.27-94.46]","98.38 [96.17-100.71]","85.91 [83.93-87.98]","","",""
"Spain"," 1950","103.43 [99.93-107.31]","108.32 [104.54-112.38]","98.32 [94.92-102.1]","","",""
"Spain"," 1949","116.81 [110.16-124.67]","","","","",""
"Sweden"," 2021","2.46 [2.3-2.64]","2.68 [2.49-2.88]","2.24 [2.08-2.42]","279 [260-298]","156 [145-167]","123 [114-133]"
"Sweden"," 2020","2.55 [2.42-2.68]","2.76 [2.62-2.92]","2.32 [2.18-2.45]","289 [275-304]","161 [153-171]","128 [120-135]"
"Sweden"," 2019","2.63 [2.52-2.74]","2.85 [2.72-2.99]","2.39 [2.27-2.51]","301 [289-314]","168 [160-176]","133 [127-140]"
"Sweden"," 2018","2.7 [2.59-2.81]","2.93 [2.8-3.07]","2.46 [2.34-2.58]","310 [298-323]","173 [165-181]","137 [131-144]"
"Sweden"," 2017","2.77 [2.66-2.88]","3 [2.86-3.14]","2.52 [2.4-2.65]","320 [307-333]","178 [170-187]","142 [135-149]"
"Sweden"," 2016","2.82 [2.71-2.94]","3.06 [2.93-3.2]","2.57 [2.45-2.7]","326 [314-340]","182 [174-190]","144 [137-151]"
"Sweden"," 2015","2.87 [2.76-2.99]","3.12 [2.98-3.26]","2.61 [2.49-2.74]","329 [316-342]","184 [176-192]","145 [138-152]"
"Sweden"," 2014","2.91 [2.8-3.02]","3.16 [3.02-3.3]","2.65 [2.52-2.77]","331 [318-344]","185 [177-193]","146 [139-153]"
"Sweden"," 2013","2.94 [2.83-3.05]","3.19 [3.06-3.33]","2.68 [2.55-2.8]","331 [319-344]","185 [177-193]","146 [140-153]"
"Sweden"," 2012","2.97 [2.86-3.09]","3.22 [3.09-3.37]","2.71 [2.59-2.83]","332 [320-345]","185 [177-193]","147 [141-154]"
"Sweden"," 2011","3.01 [2.9-3.13]","3.26 [3.13-3.41]","2.75 [2.62-2.87]","338 [325-351]","188 [180-196]","150 [143-157]"
"Sweden"," 2010","3.06 [2.94-3.18]","3.32 [3.17-3.46]","2.79 [2.67-2.92]","342 [329-355]","190 [182-199]","152 [145-159]"
"Sweden"," 2009","3.13 [3.01-3.25]","3.39 [3.24-3.54]","2.85 [2.72-2.99]","341 [328-354]","190 [182-198]","151 [144-158]"
"Sweden"," 2008","3.21 [3.09-3.33]","3.48 [3.33-3.63]","2.93 [2.8-3.06]","344 [331-357]","192 [184-200]","152 [145-159]"
"Sweden"," 2007","3.32 [3.19-3.45]","3.6 [3.45-3.76]","3.02 [2.89-3.16]","350 [337-363]","195 [187-204]","155 [148-162]"
"Sweden"," 2006","3.45 [3.32-3.58]","3.75 [3.6-3.91]","3.14 [3-3.28]","354 [341-368]","198 [190-206]","156 [150-163]"
"Sweden"," 2005","3.6 [3.46-3.73]","3.91 [3.75-4.08]","3.26 [3.12-3.41]","360 [347-373]","202 [193-210]","158 [152-166]"
"Sweden"," 2004","3.74 [3.61-3.88]","4.08 [3.92-4.26]","3.38 [3.24-3.54]","368 [355-382]","206 [199-216]","162 [155-169]"
"Sweden"," 2003","3.88 [3.74-4.03]","4.24 [4.07-4.43]","3.49 [3.34-3.65]","372 [359-387]","209 [201-219]","163 [156-170]"
"Sweden"," 2002","3.98 [3.83-4.14]","4.37 [4.18-4.56]","3.58 [3.42-3.75]","369 [356-384]","208 [200-218]","161 [154-169]"
"Sweden"," 2001","4.05 [3.9-4.21]","4.45 [4.27-4.64]","3.63 [3.47-3.79]","367 [354-381]","208 [199-216]","159 [153-167]"
"Sweden"," 2000","4.1 [3.95-4.25]","4.51 [4.34-4.7]","3.66 [3.5-3.82]","367 [354-381]","208 [200-217]","159 [152-166]"
"Sweden"," 1999","4.15 [4-4.3]","4.58 [4.4-4.76]","3.7 [3.54-3.86]","372 [358-385]","211 [202-219]","161 [154-168]"
"Sweden"," 1998","4.22 [4.07-4.38]","4.66 [4.47-4.85]","3.76 [3.6-3.93]","386 [371-400]","219 [210-228]","167 [160-175]"
"Sweden"," 1997","4.35 [4.18-4.52]","4.8 [4.6-5.01]","3.87 [3.7-4.05]","413 [397-429]","234 [224-244]","179 [171-188]"
"Sweden"," 1996","4.55 [4.38-4.72]","5.02 [4.8-5.23]","4.05 [3.88-4.24]","459 [442-477]","260 [248-270]","199 [191-208]"
"Sweden"," 1995","4.84 [4.66-5.01]","5.34 [5.12-5.55]","4.31 [4.13-4.5]","523 [504-542]","296 [283-308]","227 [218-237]"
"Sweden"," 1994","5.23 [5.06-5.39]","5.76 [5.56-5.97]","4.66 [4.47-4.84]","599 [579-618]","339 [326-351]","260 [250-271]"
"Sweden"," 1993","5.69 [5.53-5.86]","6.28 [6.08-6.5]","5.06 [4.88-5.25]","677 [658-698]","383 [371-397]","294 [283-304]"
"Sweden"," 1992","6.17 [6-6.36]","6.81 [6.59-7.05]","5.5 [5.31-5.7]","747 [726-770]","423 [410-439]","324 [312-335]"
"Sweden"," 1991","6.62 [6.43-6.81]","7.32 [7.08-7.56]","5.88 [5.67-6.09]","800 [777-823]","455 [440-470]","345 [333-358]"
"Sweden"," 1990","6.97 [6.76-7.18]","7.71 [7.45-7.96]","6.19 [5.98-6.42]","819 [795-844]","465 [450-481]","354 [341-367]"
"Sweden"," 1989","7.2 [7-7.4]","7.96 [7.71-8.22]","6.4 [6.19-6.62]","810 [788-832]","460 [446-475]","350 [338-362]"
"Sweden"," 1988","7.33 [7.14-7.53]","8.1 [7.85-8.36]","6.53 [6.32-6.76]","787 [766-808]","446 [433-461]","341 [329-353]"
"Sweden"," 1987","7.42 [7.22-7.63]","8.18 [7.92-8.44]","6.63 [6.4-6.86]","762 [741-783]","431 [418-445]","331 [320-343]"
"Sweden"," 1986","7.51 [7.3-7.71]","8.26 [8.01-8.52]","6.72 [6.49-6.95]","748 [728-768]","423 [410-437]","325 [314-336]"
"Sweden"," 1985","7.6 [7.39-7.81]","8.35 [8.08-8.62]","6.82 [6.58-7.06]","731 [711-752]","413 [400-427]","318 [307-330]"
"Sweden"," 1984","7.7 [7.49-7.92]","8.46 [8.19-8.73]","6.92 [6.68-7.16]","720 [700-740]","406 [394-420]","314 [303-324]"
"Sweden"," 1983","7.83 [7.62-8.05]","8.61 [8.34-8.88]","7.02 [6.78-7.26]","725 [706-746]","409 [397-423]","316 [305-327]"
"Sweden"," 1982","7.99 [7.78-8.22]","8.8 [8.53-9.08]","7.15 [6.91-7.4]","747 [727-768]","422 [409-436]","325 [314-336]"
"Sweden"," 1981","8.2 [7.99-8.42]","9.05 [8.79-9.34]","7.31 [7.07-7.55]","782 [761-802]","443 [430-457]","339 [328-350]"
"Sweden"," 1980","8.45 [8.23-8.68]","9.37 [9.08-9.66]","7.49 [7.24-7.75]","814 [793-837]","463 [449-478]","351 [339-363]"
"Sweden"," 1979","8.72 [8.5-8.96]","9.69 [9.41-9.99]","7.71 [7.46-7.97]","833 [812-856]","475 [461-490]","358 [347-370]"
"Sweden"," 1978","9.04 [8.81-9.28]","10.08 [9.78-10.39]","7.94 [7.68-8.2]","869 [847-892]","498 [483-513]","371 [359-383]"
"Sweden"," 1977","9.4 [9.16-9.65]","10.5 [10.19-10.82]","8.25 [7.98-8.51]","931 [907-955]","534 [519-550]","397 [384-409]"
"Sweden"," 1976","9.83 [9.6-10.08]","10.99 [10.69-11.31]","8.62 [8.35-8.88]","1 011 [987-1 036]","580 [565-598]","431 [417-444]"
"Sweden"," 1975","10.35 [10.1-10.6]","11.61 [11.28-11.94]","9.02 [8.74-9.3]","1 118 [1 091-1 146]","644 [627-663]","474 [459-488]"
"Sweden"," 1974","10.95 [10.7-11.2]","12.3 [11.97-12.63]","9.53 [9.25-9.82]","1 210 [1 183-1 238]","699 [681-718]","511 [496-527]"
"Sweden"," 1973","11.61 [11.36-11.88]","13.09 [12.75-13.44]","10.06 [9.78-10.36]","1 291 [1 263-1 321]","748 [730-769]","543 [527-559]"
"Sweden"," 1972","12.26 [12-12.54]","13.87 [13.52-14.24]","10.58 [10.28-10.89]","1 387 [1 357-1 419]","807 [787-830]","580 [564-597]"
"Sweden"," 1971","12.86 [12.59-13.13]","14.57 [14.22-14.95]","11.05 [10.75-11.36]","1 448 [1 418-1 479]","844 [825-867]","604 [587-621]"
