"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Haiti"," 1995","123.89 [115.71-132.91]","131.61 [122.36-141.64]","115.83 [107.7-124.73]","32 014 [29 913-34 323]","17 214 [16 008-18 505]","14 800 [13 759-15 913]"
"Haiti"," 1994","128.15 [119.76-137.45]","136.13 [126.73-146.32]","119.83 [111.48-129.02]","33 137 [30 983-35 522]","17 815 [16 587-19 130]","15 322 [14 258-16 475]"
"Haiti"," 1993","132.41 [123.78-141.94]","140.63 [130.98-151.06]","123.84 [115.25-133.15]","34 263 [32 048-36 712]","18 418 [17 154-19 768]","15 845 [14 745-17 018]"
"Haiti"," 1992","136.6 [127.8-146.35]","144.98 [135.08-155.79]","127.83 [119.09-137.43]","35 329 [33 075-37 822]","18 983 [17 687-20 366]","16 346 [15 229-17 546]"
"Haiti"," 1991","140.77 [131.72-150.77]","149.26 [139-160.29]","131.91 [123.06-141.72]","36 440 [34 114-38 985]","19 565 [18 222-20 984]","16 875 [15 737-18 108]"
"Haiti"," 1990","144.92 [135.6-155.13]","153.53 [143.07-164.84]","135.8 [126.83-146.08]","37 388 [35 013-39 982]","20 071 [18 701-21 510]","17 317 [16 164-18 592]"
"Haiti"," 1989","149.03 [139.47-159.41]","157.71 [147.15-169.24]","139.91 [130.52-150.37]","37 960 [35 557-40 569]","20 351 [18 983-21 799]","17 609 [16 428-18 896]"
"Haiti"," 1988","153.23 [143.51-163.8]","162.08 [151.18-173.92]","143.81 [134.16-154.62]","38 481 [36 074-41 098]","20 631 [19 237-22 087]","17 850 [16 649-19 148]"
"Haiti"," 1987","157.49 [147.48-168.42]","166.66 [155.33-178.89]","147.85 [137.83-158.79]","38 948 [36 504-41 613]","20 885 [19 474-22 371]","18 063 [16 835-19 369]"
"Haiti"," 1986","161.86 [151.44-173.17]","171.26 [159.58-183.91]","151.9 [141.59-163.24]","39 339 [36 846-42 037]","21 100 [19 666-22 611]","18 239 [17 002-19 565]"
"Haiti"," 1985","166.32 [155.48-178.13]","175.91 [163.66-188.91]","156.32 [145.51-168.01]","39 673 [37 132-42 433]","21 265 [19 799-22 798]","18 408 [17 139-19 760]"
"Haiti"," 1984","170.95 [159.78-183.23]","180.58 [168.13-194.21]","160.88 [149.51-172.95]","40 032 [37 456-42 853]","21 434 [19 970-23 013]","18 598 [17 290-19 962]"
"Haiti"," 1983","175.65 [164.04-188.48]","185.54 [172.42-199.44]","165.47 [153.83-178.24]","40 467 [37 835-43 378]","21 661 [20 156-23 254]","18 806 [17 498-20 226]"
"Haiti"," 1982","180.46 [168.39-193.8]","190.44 [177.14-205.01]","170.16 [158.11-183.21]","40 794 [38 116-43 770]","21 821 [20 318-23 459]","18 973 [17 644-20 404]"
"Haiti"," 1981","185.41 [172.94-199.35]","195.72 [181.7-210.81]","174.82 [162.31-188.44]","40 956 [38 251-43 997]","21 916 [20 368-23 576]","19 040 [17 697-20 502]"
"Haiti"," 1980","190.56 [177.41-204.74]","200.97 [186.53-216.42]","179.56 [166.73-193.64]","41 168 [38 373-44 171]","22 030 [20 457-23 676]","19 138 [17 773-20 598]"
"Haiti"," 1979","195.65 [182.01-210.32]","206.3 [191.45-222.41]","184.35 [170.94-198.85]","41 328 [38 472-44 357]","22 118 [20 535-23 792]","19 210 [17 812-20 684]"
"Haiti"," 1978","200.8 [186.59-215.9]","211.72 [196.17-228.23]","189.22 [175.51-204.42]","41 447 [38 562-44 515]","22 185 [20 566-23 864]","19 262 [17 867-20 766]"
"Haiti"," 1977","206.06 [191.34-221.77]","217.27 [201.17-234.64]","194.17 [179.95-209.83]","41 549 [38 636-44 644]","22 243 [20 598-23 961]","19 306 [17 900-20 810]"
"Haiti"," 1976","211.38 [196.17-227.68]","222.48 [205.89-240.51]","199.52 [184.74-215.74]","41 632 [38 688-44 772]","22 246 [20 597-23 994]","19 386 [17 948-20 907]"
"Haiti"," 1975","216.82 [201-233.72]","228.35 [211.09-246.71]","204.59 [189.2-221.57]","41 770 [38 783-44 970]","22 325 [20 652-24 071]","19 445 [17 992-21 006]"
"Haiti"," 1974","222.39 [205.86-239.83]","234.12 [216.11-253.28]","209.76 [193.71-227.42]","41 970 [38 919-45 184]","22 427 [20 713-24 197]","19 543 [18 050-21 131]"
"Haiti"," 1973","227.84 [210.58-246.19]","239.94 [221.04-259.96]","215.08 [198.09-233.24]","42 393 [39 259-45 724]","22 644 [20 885-24 480]","19 749 [18 207-21 370]"
"Haiti"," 1972","233.26 [215.15-252.31]","245.49 [225.79-266.44]","220.07 [202.28-239.24]","43 040 [39 773-46 486]","22 988 [21 151-24 866]","20 052 [18 440-21 740]"
"Haiti"," 1971","238.55 [219.56-258.69]","251.13 [230.72-272.93]","225.11 [206.2-245.17]","43 640 [40 246-47 231]","23 309 [21 432-25 247]","20 331 [18 641-22 071]"
"Haiti"," 1970","243.52 [223.77-264.72]","256.36 [234.91-279.44]","230.1 [210.13-251.17]","44 157 [40 660-47 920]","23 570 [21 636-25 624]","20 587 [18 820-22 418]"
"Haiti"," 1969","248.63 [227.71-270.92]","261.7 [239.23-285.95]","234.9 [214.1-257.01]","44 676 [41 019-48 580]","23 846 [21 827-25 979]","20 830 [19 009-22 728]"
"Haiti"," 1968","253.61 [231.51-277.26]","266.92 [242.84-292.41]","239.66 [217.94-262.81]","45 170 [41 335-49 252]","24 106 [21 979-26 315]","21 064 [19 183-23 031]"
"Haiti"," 1967","258.5 [234.83-283.47]","271.98 [246.34-299.16]","244.4 [221.28-269.11]","45 641 [41 586-49 916]","24 347 [22 097-26 689]","21 294 [19 313-23 375]"
"Haiti"," 1966","263.33 [238.39-290.01]","276.89 [249.99-305.87]","249.02 [224.47-275.12]","46 097 [41 826-50 591]","24 581 [22 234-27 039]","21 516 [19 432-23 704]"
"Haiti"," 1965","267.98 [241.42-296.31]","281.59 [253.36-312.53]","253.49 [227.64-281.64]","46 532 [42 050-51 286]","24 802 [22 351-27 408]","21 730 [19 540-24 027]"
"Haiti"," 1964","272.33 [244.4-302.69]","286.19 [256.38-319.35]","257.85 [230.55-287.6]","46 819 [42 143-51 871]","24 947 [22 415-27 715]","21 872 [19 601-24 302]"
"Haiti"," 1963","276.86 [247.16-309.36]","290.62 [258.78-325.88]","262.17 [233.04-294.76]","47 034 [42 121-52 348]","25 046 [22 362-27 953]","21 988 [19 590-24 588]"
"Haiti"," 1962","281.33 [249.37-316.66]","295.26 [261.28-333.11]","266.57 [235.25-301.37]","47 200 [42 002-52 892]","25 126 [22 307-28 202]","22 074 [19 537-24 822]"
"Haiti"," 1961","285.83 [251.71-324.05]","300.08 [263.95-340.86]","270.99 [237.78-308.56]","47 333 [41 851-53 398]","25 195 [22 251-28 452]","22 138 [19 477-25 063]"
"Haiti"," 1960","290.4 [253.69-331.97]","304.73 [265.87-348.75]","275.65 [239.92-315.82]","","",""
"Haiti"," 1959","295.07 [255.57-340.06]","309.41 [267.17-357.72]","280.1 [241.6-323.76]","","",""
"Haiti"," 1958","299.96 [257.29-348.93]","314.41 [268.79-366.85]","284.8 [243.16-332.34]","","",""
"Haiti"," 1957","305.17 [258-358.71]","319.7 [269.64-376.89]","289.47 [244.45-341.46]","","",""
"Haiti"," 1956","310.55 [259-369]","325.3 [270.85-388.32]","294.74 [245.11-351.34]","","",""
"Honduras"," 2021","16.56 [12.63-22.37]","18.29 [13.94-24.8]","14.73 [11.17-19.9]","3 570 [2 725-4 821]","2 021 [1 540-2 739]","1 549 [1 175-2 091]"
"Honduras"," 2020","17.14 [13.44-22.38]","18.96 [14.82-24.86]","15.22 [11.88-19.94]","3 684 [2 892-4 810]","2 089 [1 634-2 737]","1 595 [1 246-2 090]"
"Honduras"," 2019","17.76 [14.28-22.65]","19.64 [15.76-25.07]","15.76 [12.59-20.12]","3 804 [3 059-4 848]","2 157 [1 730-2 749]","1 647 [1 314-2 099]"
"Honduras"," 2018","18.4 [15.1-22.9]","20.33 [16.67-25.42]","16.31 [13.29-20.42]","3 921 [3 219-4 878]","2 224 [1 822-2 775]","1 697 [1 381-2 120]"
"Honduras"," 2017","19.06 [15.87-23.33]","21.07 [17.51-25.87]","16.92 [14.02-20.77]","4 044 [3 368-4 949]","2 293 [1 905-2 813]","1 751 [1 450-2 147]"
"Honduras"," 2016","19.77 [16.68-23.75]","21.85 [18.4-26.36]","17.55 [14.73-21.18]","4 178 [3 527-5 018]","2 370 [1 995-2 855]","1 808 [1 517-2 180]"
"Honduras"," 2015","20.52 [17.55-24.18]","22.69 [19.34-26.88]","18.22 [15.47-21.59]","4 327 [3 703-5 099]","2 455 [2 092-2 906]","1 872 [1 590-2 218]"
"Honduras"," 2014","21.29 [18.42-24.75]","23.54 [20.31-27.48]","18.9 [16.23-22.09]","4 490 [3 886-5 219]","2 548 [2 198-2 972]","1 942 [1 668-2 268]"
"Honduras"," 2013","22.08 [19.31-25.35]","24.42 [21.3-28.18]","19.59 [17-22.61]","4 670 [4 084-5 361]","2 651 [2 311-3 057]","2 019 [1 751-2 327]"
"Honduras"," 2012","22.89 [20.22-26.01]","25.35 [22.29-28.92]","20.32 [17.82-23.18]","4 864 [4 297-5 525]","2 763 [2 431-3 152]","2 101 [1 844-2 398]"
"Honduras"," 2011","23.75 [21.13-26.73]","26.29 [23.3-29.72]","21.09 [18.65-23.88]","5 077 [4 519-5 713]","2 883 [2 557-3 260]","2 194 [1 941-2 485]"
"Honduras"," 2010","24.66 [22.08-27.55]","27.28 [24.35-30.6]","21.9 [19.47-24.6]","5 308 [4 754-5 929]","3 013 [2 691-3 380]","2 295 [2 041-2 578]"
"Honduras"," 2009","25.61 [23.05-28.44]","28.33 [25.39-31.59]","22.76 [20.36-25.37]","5 551 [4 996-6 163]","3 150 [2 825-3 514]","2 401 [2 149-2 676]"
"Honduras"," 2008","26.62 [24.06-29.43]","29.43 [26.49-32.66]","23.65 [21.27-26.27]","5 807 [5 249-6 419]","3 296 [2 967-3 656]","2 511 [2 258-2 789]"
"Honduras"," 2007","27.67 [25.14-30.43]","30.57 [27.62-33.77]","24.62 [22.2-27.26]","6 074 [5 519-6 679]","3 443 [3 113-3 804]","2 631 [2 372-2 912]"
"Honduras"," 2006","28.82 [26.24-31.58]","31.81 [28.85-35.01]","25.66 [23.2-28.29]","6 362 [5 795-6 970]","3 604 [3 271-3 966]","2 758 [2 493-3 039]"
"Honduras"," 2005","30.04 [27.43-32.8]","33.14 [30.12-36.36]","26.76 [24.26-29.41]","6 666 [6 087-7 275]","3 775 [3 431-4 140]","2 891 [2 621-3 176]"
"Honduras"," 2004","31.36 [28.7-34.13]","34.52 [31.47-37.75]","28 [25.49-30.69]","6 988 [6 396-7 604]","3 949 [3 599-4 316]","3 039 [2 767-3 329]"
"Honduras"," 2003","32.75 [30.07-35.59]","36.04 [32.93-39.29]","29.27 [26.71-32.04]","7 323 [6 727-7 956]","4 136 [3 780-4 508]","3 187 [2 909-3 487]"
"Honduras"," 2002","34.25 [31.5-37.16]","37.7 [34.51-41.07]","30.58 [27.99-33.44]","7 668 [7 056-8 316]","4 332 [3 966-4 715]","3 336 [3 053-3 645]"
"Honduras"," 2001","35.81 [33.01-38.83]","39.37 [36.11-42.84]","32.05 [29.4-35]","8 004 [7 381-8 674]","4 514 [4 141-4 908]","3 490 [3 202-3 808]"
"Honduras"," 2000","37.46 [34.54-40.57]","41.13 [37.75-44.7]","33.57 [30.79-36.59]","8 322 [7 679-9 008]","4 687 [4 303-5 090]","3 635 [3 334-3 958]"
"Honduras"," 1999","39.16 [36.12-42.37]","42.91 [39.44-46.62]","35.18 [32.25-38.32]","8 596 [7 935-9 292]","4 831 [4 441-5 241]","3 765 [3 453-4 096]"
"Honduras"," 1998","64.18 [59.27-69.4]","68.09 [62.58-73.92]","60.07 [55.14-65.42]","13 880 [12 817-15 007]","7 548 [6 937-8 192]","6 332 [5 812-6 898]"
"Honduras"," 1997","42.69 [39.44-46.14]","46.71 [42.94-50.71]","38.48 [35.34-41.83]","9 086 [8 400-9 813]","5 093 [4 686-5 529]","3 993 [3 669-4 339]"
"Honduras"," 1996","44.57 [41.15-48.13]","48.76 [44.89-52.94]","40.17 [36.88-43.61]","9 343 [8 631-10 083]","5 237 [4 824-5 682]","4 106 [3 772-4 455]"
"Honduras"," 1995","46.55 [42.96-50.23]","50.9 [46.85-55.23]","41.95 [38.51-45.59]","9 612 [8 876-10 364]","5 385 [4 958-5 838]","4 227 [3 881-4 589]"
"Honduras"," 1994","48.6 [44.86-52.42]","53.13 [48.92-57.66]","43.84 [40.24-47.6]","9 878 [9 125-10 646]","5 531 [5 096-5 998]","4 347 [3 992-4 717]"
"Honduras"," 1993","50.8 [46.91-54.8]","55.53 [51.07-60.23]","45.82 [42.09-49.73]","10 127 [9 358-10 917]","5 671 [5 219-6 145]","4 456 [4 095-4 832]"
"Honduras"," 1992","53.15 [49.09-57.31]","58.07 [53.38-62.88]","48.01 [44.04-52.09]","10 372 [9 587-11 176]","5 805 [5 341-6 281]","4 567 [4 195-4 954]"
"Honduras"," 1991","55.64 [51.45-60.04]","60.78 [55.9-65.8]","50.3 [46.21-54.62]","10 637 [9 842-11 471]","5 951 [5 479-6 439]","4 686 [4 310-5 088]"
"Honduras"," 1990","58.35 [53.92-62.94]","63.62 [58.55-68.87]","52.8 [48.48-57.35]","10 939 [10 117-11 791]","6 110 [5 627-6 611]","4 829 [4 436-5 241]"
"Honduras"," 1989","61.23 [56.63-66.03]","66.69 [61.42-72.25]","55.48 [50.94-60.21]","11 264 [10 426-12 137]","6 283 [5 789-6 799]","4 981 [4 576-5 402]"
"Honduras"," 1988","64.31 [59.42-69.39]","69.95 [64.45-75.76]","58.29 [53.55-63.32]","11 628 [10 753-12 538]","6 479 [5 969-7 006]","5 149 [4 730-5 585]"
"Honduras"," 1987","67.53 [62.44-72.9]","73.42 [67.65-79.49]","61.32 [56.32-66.63]","12 025 [11 128-12 970]","6 692 [6 171-7 236]","5 333 [4 901-5 789]"
"Honduras"," 1986","70.91 [65.61-76.61]","77 [70.99-83.49]","64.49 [59.18-70.07]","12 435 [11 515-13 424]","6 911 [6 374-7 485]","5 524 [5 071-5 995]"
"Honduras"," 1985","74.48 [68.86-80.51]","80.78 [74.43-87.72]","67.79 [62.29-73.82]","12 864 [11 904-13 891]","7 144 [6 585-7 743]","5 720 [5 255-6 221]"
"Honduras"," 1984","78.23 [72.32-84.7]","84.8 [78.11-92.23]","71.28 [65.46-77.74]","13 321 [12 324-14 408]","7 394 [6 814-8 029]","5 927 [5 445-6 458]"
"Honduras"," 1983","82.11 [75.97-89.18]","88.93 [81.93-96.87]","74.95 [68.84-81.84]","13 768 [12 755-14 937]","7 634 [7 039-8 304]","6 134 [5 639-6 691]"
"Honduras"," 1982","86.22 [79.65-93.87]","93.29 [85.92-101.83]","78.78 [72.32-86.2]","14 213 [13 141-15 456]","7 875 [7 259-8 583]","6 338 [5 823-6 925]"
"Honduras"," 1981","90.47 [83.55-98.58]","97.82 [90.05-106.95]","82.77 [75.92-90.67]","14 649 [13 543-15 943]","8 110 [7 474-8 854]","6 539 [6 004-7 159]"
"Honduras"," 1980","94.87 [87.54-103.57]","102.56 [94.32-112.47]","86.86 [79.63-95.31]","15 060 [13 913-16 419]","8 335 [7 677-9 127]","6 725 [6 172-7 373]"
"Honduras"," 1979","99.43 [91.68-108.73]","107.37 [98.67-117.89]","91.15 [83.46-100.14]","15 436 [14 248-16 860]","8 534 [7 856-9 360]","6 902 [6 327-7 576]"
"Honduras"," 1978","104.14 [95.9-114.06]","112.4 [103.21-123.65]","95.49 [87.41-105.07]","15 782 [14 552-17 264]","8 724 [8 020-9 580]","7 058 [6 468-7 756]"
"Honduras"," 1977","108.98 [100.25-119.55]","117.55 [107.84-129.54]","100 [91.38-110.2]","16 129 [14 858-17 662]","8 912 [8 187-9 802]","7 217 [6 603-7 941]"
"Honduras"," 1976","113.91 [104.79-125.08]","122.74 [112.55-135.41]","104.71 [95.55-115.48]","16 439 [15 144-18 028]","9 072 [8 332-9 991]","7 367 [6 730-8 112]"
"Honduras"," 1975","118.98 [109.4-130.74]","128.03 [117.42-141.38]","109.48 [99.94-121.02]","16 682 [15 358-18 293]","9 196 [8 443-10 133]","7 486 [6 840-8 258]"
"Honduras"," 1974","148.87 [136.89-163.52]","158.2 [144.88-174.45]","139.08 [127.2-153.57]","20 424 [18 790-22 416]","11 115 [10 187-12 250]","9 309 [8 514-10 276]"
"Honduras"," 1973","129.49 [119.15-142.02]","139 [127.45-153.23]","119.45 [109.18-131.93]","17 283 [15 922-18 927]","9 506 [8 722-10 461]","7 777 [7 114-8 578]"
"Honduras"," 1972","134.89 [124.18-147.78]","144.71 [132.78-159.2]","124.66 [114.04-137.36]","17 514 [16 141-19 166]","9 623 [8 844-10 570]","7 891 [7 227-8 687]"
"Honduras"," 1971","140.4 [129.42-153.54]","150.46 [138-165.28]","129.95 [119.06-142.9]","17 715 [16 349-19 346]","9 721 [8 927-10 662]","7 994 [7 332-8 790]"
"Honduras"," 1970","146.02 [134.65-159.4]","156.29 [143.53-171.18]","135.48 [124.23-148.72]","17 936 [16 561-19 562]","9 826 [9 039-10 760]","8 110 [7 449-8 900]"
"Honduras"," 1969","151.75 [140.1-165.38]","162.05 [149.01-177.31]","141.07 [129.35-154.56]","18 187 [16 810-19 795]","9 943 [9 159-10 867]","8 244 [7 570-9 030]"
"Honduras"," 1968","157.6 [145.56-171.48]","168.06 [154.45-183.63]","146.72 [134.57-160.35]","18 436 [17 048-20 032]","10 065 [9 269-10 987]","8 371 [7 689-9 143]"
"Honduras"," 1967","163.62 [151.12-177.62]","174.07 [160.05-189.97]","152.51 [139.99-166.55]","18 712 [17 303-20 293]","10 199 [9 385-11 108]","8 513 [7 819-9 282]"
"Honduras"," 1966","169.59 [156.71-184.07]","180.23 [165.61-196.5]","158.44 [145.19-173.1]","19 002 [17 587-20 586]","10 342 [9 518-11 255]","8 660 [7 947-9 451]"
"Honduras"," 1965","175.71 [162.13-190.92]","186.42 [171.19-203.52]","164.53 [150.41-179.86]","19 263 [17 798-20 894]","10 464 [9 625-11 404]","8 799 [8 054-9 605]"
"Honduras"," 1964","181.96 [167.29-198.1]","192.75 [176.22-210.97]","170.62 [155.66-186.88]","19 490 [17 962-21 178]","10 572 [9 688-11 549]","8 918 [8 144-9 750]"
"Honduras"," 1963","188.4 [172.22-205.81]","199.42 [181.46-218.9]","176.82 [160.71-194.42]","19 744 [18 091-21 526]","10 701 [9 757-11 715]","9 043 [8 235-9 924]"
"Honduras"," 1962","194.87 [176.73-214.18]","206.02 [186.45-227.6]","183.33 [165.25-202.61]","19 999 [18 189-21 921]","10 821 [9 823-11 920]","9 178 [8 297-10 111]"
"Honduras"," 1961","201.55 [181.23-223.25]","212.93 [190.67-236.51]","189.73 [169.3-211.45]","20 261 [18 287-22 355]","10 955 [9 844-12 130]","9 306 [8 331-10 328]"
"Honduras"," 1960","208.55 [184.92-233.08]","219.95 [194.73-246.76]","196.32 [173.1-221.08]","","",""
"Honduras"," 1959","215.67 [188.49-243.67]","227.34 [198-257.85]","203.37 [176.83-231.32]","","",""
"Honduras"," 1958","223.05 [191.84-255.39]","234.94 [200.84-270.35]","210.5 [179.97-242.25]","","",""
"Honduras"," 1957","230.72 [193.82-268.11]","242.84 [203.61-283.33]","217.88 [182.47-254.37]","","",""
"Honduras"," 1956","239.1 [195.63-281.63]","251.43 [205.85-296.96]","225.8 [184.53-267.21]","","",""
"Jamaica"," 2021","12.4 [6.35-24.23]","13.97 [7.15-27.3]","10.79 [5.51-21.16]","414 [212-809]","237 [122-464]","177 [90-347]"
"Jamaica"," 2020","12.83 [6.78-24.48]","14.4 [7.63-27.53]","11.16 [5.86-21.25]","434 [230-829]","249 [132-475]","185 [97-353]"
"Jamaica"," 2019","13.25 [7.28-24.57]","14.94 [8.2-27.71]","11.48 [6.29-21.32]","457 [252-848]","263 [145-488]","194 [107-361]"
"Jamaica"," 2018","13.7 [7.78-24.6]","15.45 [8.79-27.77]","11.85 [6.71-21.38]","487 [277-875]","280 [159-503]","207 [117-373]"
"Jamaica"," 2017","14.13 [8.36-24.68]","15.95 [9.38-27.89]","12.21 [7.16-21.38]","525 [311-917]","303 [178-528]","222 [131-390]"
"Jamaica"," 2016","14.57 [8.92-24.69]","16.43 [10.03-27.92]","12.59 [7.66-21.29]","566 [346-959]","326 [199-552]","240 [146-405]"
"Jamaica"," 2015","15 [9.53-24.68]","16.96 [10.69-27.94]","12.97 [8.16-21.23]","592 [376-973]","341 [215-562]","251 [158-410]"
"Jamaica"," 2014","15.43 [10.16-24.52]","17.45 [11.47-27.85]","13.33 [8.7-21.11]","616 [406-979]","355 [233-567]","261 [170-413]"
"Jamaica"," 2013","15.88 [10.79-24.4]","18 [12.17-27.76]","13.67 [9.24-21.04]","654 [444-1 005]","378 [256-582]","276 [187-425]"
"Jamaica"," 2012","16.35 [11.45-24.29]","18.56 [12.92-27.58]","14.06 [9.77-20.97]","686 [481-1 019]","397 [277-591]","289 [201-431]"
"Jamaica"," 2011","16.82 [12.13-24.23]","19.08 [13.65-27.56]","14.45 [10.37-20.87]","712 [514-1 026]","412 [295-595]","300 [215-433]"
"Jamaica"," 2010","17.28 [12.76-24.19]","19.59 [14.47-27.44]","14.82 [10.92-20.9]","754 [557-1 056]","437 [322-610]","317 [234-447]"
"Jamaica"," 2009","17.69 [13.4-24.09]","20.09 [15.18-27.31]","15.18 [11.42-20.7]","797 [604-1 086]","461 [349-628]","336 [253-458]"
"Jamaica"," 2008","18.07 [13.95-24.01]","20.54 [15.84-27.34]","15.48 [11.91-20.63]","821 [634-1 092]","476 [367-633]","345 [266-460]"
"Jamaica"," 2007","18.39 [14.48-23.91]","20.92 [16.42-27.21]","15.74 [12.3-20.52]","867 [683-1 127]","503 [394-653]","364 [284-474]"
"Jamaica"," 2006","18.67 [14.96-23.66]","21.28 [16.97-27.03]","15.94 [12.69-20.3]","907 [727-1 149]","527 [420-669]","380 [302-483]"
"Jamaica"," 2005","18.93 [15.41-23.52]","21.58 [17.49-26.94]","16.16 [13.08-20.15]","926 [754-1 150]","538 [436-671]","388 [314-483]"
"Jamaica"," 2004","19.24 [15.83-23.48]","21.93 [18-26.91]","16.39 [13.42-20.14]","951 [782-1 160]","553 [453-677]","398 [325-488]"
"Jamaica"," 2003","19.58 [16.31-23.54]","22.32 [18.51-27]","16.66 [13.79-20.2]","970 [808-1 166]","564 [467-681]","406 [335-491]"
"Jamaica"," 2002","19.97 [16.76-23.76]","22.75 [19.04-27.22]","17 [14.18-20.35]","998 [838-1 188]","580 [485-693]","418 [348-499]"
"Jamaica"," 2001","20.41 [17.28-24.08]","23.29 [19.63-27.6]","17.38 [14.62-20.67]","1 034 [875-1 221]","602 [507-713]","432 [363-514]"
"Jamaica"," 2000","20.93 [17.82-24.51]","23.91 [20.26-28.11]","17.8 [15.06-21.04]","1 115 [949-1 307]","650 [550-763]","465 [394-550]"
"Jamaica"," 1999","21.53 [18.41-25.15]","24.58 [20.91-28.81]","18.31 [15.54-21.53]","1 225 [1 047-1 431]","714 [606-835]","511 [433-601]"
"Jamaica"," 1998","22.17 [19.01-25.78]","25.29 [21.62-29.57]","18.85 [16.05-22.06]","1 303 [1 117-1 516]","759 [648-885]","544 [463-636]"
"Jamaica"," 1997","22.82 [19.63-26.48]","26.05 [22.3-30.43]","19.41 [16.57-22.73]","1 356 [1 166-1 573]","789 [675-921]","567 [483-662]"
"Jamaica"," 1996","23.52 [20.26-27.28]","26.85 [23.05-31.31]","20 [17.09-23.37]","1 438 [1 239-1 668]","838 [718-975]","600 [512-701]"
"Jamaica"," 1995","24.21 [20.86-28.11]","27.66 [23.72-32.25]","20.61 [17.6-24.07]","1 529 [1 318-1 774]","891 [764-1 038]","638 [545-745]"
"Jamaica"," 1994","24.95 [21.48-28.94]","28.49 [24.41-33.26]","21.25 [18.15-24.86]","1 586 [1 367-1 838]","924 [791-1 077]","662 [566-774]"
"Jamaica"," 1993","25.7 [22.09-29.86]","29.3 [25.1-34.18]","21.89 [18.66-25.65]","1 631 [1 403-1 894]","949 [813-1 105]","682 [581-798]"
"Jamaica"," 1992","26.46 [22.67-30.79]","30.14 [25.76-35.15]","22.57 [19.19-26.49]","1 661 [1 424-1 931]","965 [825-1 124]","696 [591-815]"
"Jamaica"," 1991","27.22 [23.27-31.75]","30.98 [26.41-36.22]","23.25 [19.7-27.32]","1 681 [1 437-1 961]","976 [832-1 140]","705 [596-827]"
"Jamaica"," 1990","28.03 [23.91-32.71]","31.85 [27.03-37.27]","23.96 [20.28-28.18]","1 747 [1 491-2 040]","1 014 [860-1 184]","733 [620-861]"
"Jamaica"," 1989","28.84 [24.53-33.67]","32.79 [27.76-38.41]","24.72 [20.83-29.11]","1 841 [1 566-2 148]","1 068 [904-1 250]","773 [652-910]"
"Jamaica"," 1988","29.72 [25.19-34.78]","33.73 [28.53-39.67]","25.5 [21.48-30]","1 915 [1 624-2 240]","1 110 [938-1 303]","805 [678-947]"
"Jamaica"," 1987","30.65 [25.88-35.87]","34.75 [29.29-40.84]","26.35 [22.07-31.03]","1 989 [1 680-2 326]","1 151 [970-1 351]","838 [702-986]"
"Jamaica"," 1986","31.6 [26.57-37.01]","35.78 [30.04-42]","27.27 [22.76-32.16]","2 058 [1 731-2 409]","1 188 [999-1 395]","870 [726-1 025]"
"Jamaica"," 1985","32.61 [27.45-38.1]","36.83 [30.9-43.32]","28.14 [23.54-33.26]","2 123 [1 788-2 479]","1 225 [1 027-1 438]","898 [751-1 060]"
"Jamaica"," 1984","33.69 [28.29-39.35]","37.98 [31.89-44.59]","29.1 [24.33-34.35]","2 182 [1 835-2 547]","1 258 [1 055-1 473]","924 [772-1 089]"
"Jamaica"," 1983","34.82 [29.29-40.66]","39.22 [32.92-45.96]","30.1 [25.22-35.5]","2 237 [1 884-2 610]","1 288 [1 081-1 506]","949 [794-1 116]"
"Jamaica"," 1982","36.02 [30.36-41.95]","40.48 [33.96-47.43]","31.25 [26.21-36.73]","2 293 [1 934-2 668]","1 317 [1 105-1 540]","976 [817-1 144]"
"Jamaica"," 1981","37.25 [31.46-43.31]","41.85 [35.17-48.9]","32.34 [27.16-37.97]","2 350 [1 986-2 729]","1 350 [1 134-1 573]","1 000 [839-1 171]"
"Jamaica"," 1980","38.53 [32.57-44.73]","43.23 [36.47-50.41]","33.52 [28.18-39.31]","2 405 [2 035-2 790]","1 380 [1 163-1 606]","1 025 [861-1 200]"
"Jamaica"," 1979","39.89 [33.85-46.16]","44.6 [37.73-51.99]","34.8 [29.33-40.77]","2 470 [2 097-2 857]","1 413 [1 193-1 642]","1 057 [889-1 235]"
"Jamaica"," 1978","41.3 [35.2-47.67]","46.14 [39.14-53.59]","36.14 [30.57-42.14]","2 550 [2 175-2 942]","1 456 [1 234-1 688]","1 094 [925-1 274]"
"Jamaica"," 1977","42.81 [36.62-49.25]","47.7 [40.66-55.15]","37.56 [31.92-43.56]","2 632 [2 251-3 027]","1 498 [1 275-1 729]","1 134 [962-1 312]"
