"","","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Under-five mortality rate (per 1000 live births) (SDG 3.2.1)","Number of deaths among children under-five","Number of deaths among children under-five","Number of deaths among children under-five"
"Countries, territories and areas","Year"," Both sexes"," Male"," Female"," Both sexes"," Male"," Female"
"Tuvalu"," 1997","46.03 [41.54-51.08]","49.96 [44.86-55.82]","41.82 [37.39-46.84]","13 [12-14]","7 [6-8]","6 [5-6]"
"Tuvalu"," 1996","47.38 [42.55-52.84]","51.39 [45.91-57.67]","43.13 [38.39-48.48]","14 [12-15]","8 [7-9]","6 [5-7]"
"Tuvalu"," 1995","48.64 [43.4-54.66]","52.68 [46.7-59.65]","44.38 [39.2-50.31]","14 [13-16]","8 [7-9]","6 [6-7]"
"Tuvalu"," 1994","49.74 [43.96-56.48]","53.77 [47.25-61.54]","45.45 [39.82-51.96]","15 [13-17]","8 [7-9]","7 [6-7]"
"Tuvalu"," 1993","50.7 [44.3-58.27]","54.8 [47.57-63.44]","46.33 [40.17-53.65]","15 [13-18]","8 [7-10]","7 [6-8]"
"Tuvalu"," 1992","51.52 [44.42-60.02]","55.7 [47.74-65.21]","47.1 [40.34-55.35]","16 [13-18]","9 [7-10]","7 [6-8]"
"Tuvalu"," 1991","52.2 [44.44-61.64]","56.38 [47.69-66.74]","47.76 [40.47-56.85]","16 [13-19]","9 [7-10]","7 [6-8]"
"Tuvalu"," 1990","52.79 [44.35-62.94]","56.96 [47.54-68.23]","48.38 [40.41-58.19]","16 [13-19]","9 [7-11]","7 [6-8]"
"Tuvalu"," 1989","53.27 [44.33-64.19]","57.37 [47.47-69.62]","48.88 [40.46-59.26]","16 [13-19]","9 [7-11]","7 [6-9]"
"Tuvalu"," 1988","53.66 [44.26-65.14]","57.93 [47.51-70.71]","49.27 [40.41-60.24]","16 [13-20]","9 [7-11]","7 [6-9]"
"Tuvalu"," 1987","54.11 [44.38-66.23]","58.38 [47.55-71.59]","49.7 [40.5-61.11]","16 [13-20]","9 [7-11]","7 [6-9]"
"Tuvalu"," 1986","54.65 [44.56-67.15]","58.84 [47.7-72.43]","50.24 [40.72-62.2]","16 [13-19]","9 [7-11]","7 [6-9]"
"Tuvalu"," 1985","55.34 [44.9-68.25]","59.61 [48.13-73.52]","50.86 [41-63.2]","16 [13-19]","9 [7-11]","7 [6-9]"
"Tuvalu"," 1984","56.36 [45.61-69.42]","60.6 [48.98-75.04]","51.79 [41.69-64.55]","16 [13-19]","9 [7-11]","7 [6-9]"
"Tuvalu"," 1983","57.69 [46.67-70.96]","61.95 [49.94-76.44]","53.11 [42.74-65.94]","15 [12-19]","8 [7-10]","7 [5-8]"
"Tuvalu"," 1982","59.25 [48-72.83]","63.56 [51.15-78.18]","54.59 [43.98-67.63]","15 [12-18]","8 [7-10]","7 [5-8]"
"Tuvalu"," 1981","61.07 [49.62-74.99]","65.42 [52.83-80.43]","56.38 [45.47-69.68]","15 [12-18]","9 [7-10]","6 [5-8]"
"Tuvalu"," 1980","63.21 [51.32-77.64]","67.6 [54.69-83.34]","58.57 [47.15-72.37]","14 [12-17]","8 [6-10]","6 [5-8]"
"Tuvalu"," 1979","65.76 [53.34-80.58]","70.16 [56.81-86.43]","61.1 [49.1-75.36]","14 [11-17]","8 [6-9]","6 [5-7]"
"Tuvalu"," 1978","68.68 [55.84-84.05]","73.08 [59.31-90]","64.04 [51.42-78.77]","13 [11-16]","7 [6-9]","6 [5-7]"
"Tuvalu"," 1977","72.05 [58.69-88.17]","76.52 [62.15-94.38]","67.26 [54.15-82.71]","13 [11-16]","7 [6-9]","6 [5-7]"
"Tuvalu"," 1976","75.86 [61.99-92.9]","80.38 [65.53-99.07]","71.05 [57.41-87.36]","13 [11-16]","7 [6-9]","6 [5-7]"
"Tuvalu"," 1975","80.12 [65.63-98.17]","84.68 [69.1-104.22]","75.34 [60.92-92.43]","13 [11-16]","7 [6-9]","6 [5-7]"
"Tuvalu"," 1974","84.81 [69.62-103.68]","89.44 [73.1-110.05]","79.99 [64.96-98.06]","14 [11-17]","8 [6-9]","6 [5-8]"
"Tuvalu"," 1973","90.01 [74.13-109.5]","94.62 [77.51-115.67]","85.09 [69.42-104.2]","15 [12-18]","8 [6-10]","7 [5-8]"
"Tuvalu"," 1972","95.26 [78.82-115.75]","99.91 [82.37-121.8]","90.32 [74.02-110.1]","15 [13-19]","8 [7-10]","7 [6-9]"
"Tuvalu"," 1971","100.56 [83.6-121.55]","105.26 [86.9-127.67]","95.57 [78.74-116.19]","16 [14-20]","9 [7-11]","7 [6-9]"
"Tuvalu"," 1970","106.09 [88.36-127.53]","110.66 [91.59-133.73]","100.9 [83.43-122.38]","17 [14-20]","9 [8-11]","8 [6-9]"
"Tuvalu"," 1969","111.51 [93.03-133.59]","116.12 [96.43-139.96]","106.28 [88.17-128.24]","17 [14-21]","9 [8-11]","8 [7-10]"
"Tuvalu"," 1968","116.98 [97.8-139.81]","121.73 [101.2-146.02]","111.82 [93.05-134.48]","17 [14-20]","9 [8-11]","8 [7-10]"
"Tuvalu"," 1967","122.62 [102.98-145.93]","127.42 [106.23-152.4]","117.57 [97.84-140.92]","17 [15-21]","9 [8-11]","8 [7-10]"
"Tuvalu"," 1966","128.57 [108.5-152.12]","133.42 [111.36-158.79]","123.44 [103.3-147.4]","18 [15-22]","9 [8-12]","9 [7-10]"
"Tuvalu"," 1965","134.76 [114.28-158.6]","139.6 [117.14-165.36]","129.67 [109.07-154.06]","20 [17-23]","11 [9-12]","9 [8-11]"
"Tuvalu"," 1964","141.17 [120.75-165.09]","146 [123.5-171.86]","136.03 [115.43-160.76]","22 [19-26]","12 [10-14]","10 [9-12]"
"Tuvalu"," 1963","147.89 [127.18-171.54]","152.58 [130.1-178.41]","142.75 [121.79-167.79]","25 [21-29]","13 [11-15]","12 [10-14]"
"Tuvalu"," 1962","154.88 [134.14-179.1]","159.63 [136.92-185.45]","149.85 [128.47-175.6]","28 [24-32]","15 [13-17]","13 [11-15]"
"Tuvalu"," 1961","162.13 [140.82-187.05]","166.96 [143.88-193.46]","157.01 [135.17-183.63]","31 [27-36]","16 [14-19]","15 [13-17]"
"Tuvalu"," 1960","169.84 [147.54-195.75]","174.61 [150.32-202.51]","164.78 [141.71-192.69]","34 [30-39]","18 [16-21]","16 [14-19]"
"Tuvalu"," 1959","178 [154.16-206.19]","182.73 [156.15-213]","172.98 [148.15-202.95]","37 [32-43]","20 [17-23]","17 [15-20]"
"Tuvalu"," 1958","186.74 [160.02-217.94]","191.36 [161.98-225.85]","181.82 [154.19-215.04]","","",""
"Tuvalu"," 1957","196.13 [164.84-232.89]","200.5 [166.66-240.25]","190.93 [158.79-229.69]","","",""
"Tuvalu"," 1956","205.72 [168.44-250.57]","210.13 [170.57-257.76]","200.69 [163.49-246.51]","","",""
"Tuvalu"," 1955","215.67 [171.31-271.31]","220.25 [173.26-278.75]","210.69 [166.18-267.01]","","",""
"Tuvalu"," 1954","226.43 [172.79-295.65]","230.92 [174.93-303.86]","221.25 [168.57-291.7]","","",""
"Vanuatu"," 2021","23.21 [13.17-41.7]","25.11 [14.14-44.97]","21.32 [12.02-38.43]","216 [123-388]","120 [68-216]","96 [54-173]"
"Vanuatu"," 2020","24.01 [14.01-41.77]","25.83 [15.04-44.73]","21.97 [12.8-38.43]","222 [130-385]","124 [72-213]","98 [57-171]"
"Vanuatu"," 2019","24.67 [14.92-41.58]","26.56 [15.98-44.78]","22.64 [13.66-38.42]","226 [137-380]","126 [76-212]","100 [61-170]"
"Vanuatu"," 2018","25.33 [15.87-41.64]","27.25 [17.01-44.64]","23.3 [14.56-38.52]","231 [145-379]","128 [80-210]","103 [64-169]"
"Vanuatu"," 2017","26.02 [16.74-41.51]","27.94 [17.95-44.46]","23.93 [15.37-38.49]","235 [152-375]","130 [84-207]","105 [67-168]"
"Vanuatu"," 2016","26.68 [17.69-41.19]","28.61 [18.96-44.36]","24.56 [16.24-38.23]","239 [159-368]","133 [88-205]","106 [70-165]"
"Vanuatu"," 2015","27.3 [18.67-40.86]","29.28 [19.91-43.84]","25.23 [17.14-37.98]","241 [165-361]","133 [91-200]","108 [73-162]"
"Vanuatu"," 2014","27.84 [19.57-40.48]","29.85 [20.88-43.56]","25.75 [17.97-37.71]","242 [171-352]","134 [94-196]","108 [76-158]"
"Vanuatu"," 2013","28.3 [20.45-40.03]","30.28 [21.79-43.08]","26.18 [18.74-37.29]","242 [175-341]","134 [96-190]","108 [77-154]"
"Vanuatu"," 2012","28.59 [21.11-39.32]","30.59 [22.52-42.2]","26.46 [19.44-36.55]","239 [177-328]","132 [97-182]","107 [79-147]"
"Vanuatu"," 2011","28.71 [21.76-38.17]","30.7 [23.17-40.99]","26.59 [20.1-35.56]","233 [177-310]","129 [97-172]","104 [79-139]"
"Vanuatu"," 2010","28.65 [22.28-37.11]","30.62 [23.73-39.75]","26.54 [20.55-34.6]","226 [176-292]","125 [97-161]","101 [78-131]"
"Vanuatu"," 2009","28.58 [22.76-36.26]","30.54 [24.19-38.76]","26.54 [20.98-33.76]","218 [174-276]","120 [95-152]","98 [77-124]"
"Vanuatu"," 2008","28.53 [23.11-35.46]","30.46 [24.58-38.05]","26.45 [21.28-33.09]","210 [171-261]","116 [94-145]","94 [76-118]"
"Vanuatu"," 2007","28.44 [23.39-34.91]","30.37 [24.86-37.54]","26.38 [21.46-32.61]","203 [167-249]","112 [92-138]","91 [74-112]"
"Vanuatu"," 2006","28.3 [23.49-34.33]","30.32 [25.02-37.03]","26.23 [21.55-32.11]","197 [163-239]","109 [90-133]","88 [72-108]"
"Vanuatu"," 2005","28.24 [23.58-33.99]","30.25 [25.12-36.67]","26.13 [21.61-31.72]","193 [161-232]","107 [89-129]","86 [71-104]"
"Vanuatu"," 2004","28.24 [23.64-33.74]","30.28 [25.17-36.43]","26.1 [21.66-31.48]","189 [159-226]","104 [87-126]","85 [70-102]"
"Vanuatu"," 2003","28.28 [23.75-33.65]","30.34 [25.31-36.24]","26.12 [21.75-31.35]","186 [157-222]","103 [86-123]","83 [69-100]"
"Vanuatu"," 2002","28.39 [23.9-33.65]","30.45 [25.51-36.32]","26.22 [21.88-31.37]","184 [155-218]","102 [86-122]","82 [69-98]"
"Vanuatu"," 2001","28.57 [24.12-33.86]","30.67 [25.74-36.52]","26.35 [22.05-31.43]","182 [154-216]","101 [85-120]","81 [68-97]"
"Vanuatu"," 2000","28.85 [24.36-34.12]","30.97 [25.99-36.9]","26.58 [22.25-31.67]","181 [153-214]","101 [84-119]","80 [67-96]"
"Vanuatu"," 1999","29.11 [24.6-34.47]","31.29 [26.28-37.36]","26.85 [22.45-31.97]","180 [152-213]","100 [84-119]","80 [67-95]"
"Vanuatu"," 1998","29.45 [24.83-34.92]","31.65 [26.52-37.81]","27.13 [22.68-32.4]","180 [152-213]","100 [84-119]","80 [67-96]"
"Vanuatu"," 1997","29.79 [24.99-35.49]","32.05 [26.72-38.5]","27.47 [22.89-32.87]","181 [152-215]","101 [84-120]","80 [67-96]"
"Vanuatu"," 1996","30.22 [25.22-36.16]","32.51 [26.9-39.17]","27.82 [23.06-33.53]","182 [152-217]","101 [84-122]","81 [67-97]"
"Vanuatu"," 1995","30.73 [25.45-36.91]","33.07 [27.24-39.99]","28.3 [23.3-34.22]","183 [152-220]","101 [84-123]","82 [67-99]"
"Vanuatu"," 1994","31.38 [25.95-37.83]","33.77 [27.8-40.93]","28.89 [23.67-35]","186 [154-223]","103 [85-125]","83 [68-100]"
"Vanuatu"," 1993","32.23 [26.7-38.89]","34.64 [28.57-42.02]","29.69 [24.34-36]","189 [156-227]","105 [86-127]","84 [69-102]"
"Vanuatu"," 1992","33.26 [27.63-40.1]","35.75 [29.63-43.4]","30.63 [25.13-37.14]","192 [160-231]","107 [88-129]","85 [70-103]"
"Vanuatu"," 1991","34.51 [28.76-41.52]","37.11 [30.86-44.91]","31.74 [26.17-38.41]","196 [163-235]","109 [91-131]","87 [72-105]"
"Vanuatu"," 1990","36.01 [30.05-43.14]","38.64 [32.14-46.62]","33.16 [27.38-40.11]","201 [168-240]","112 [93-134]","89 [74-108]"
"Vanuatu"," 1989","37.7 [31.48-45.14]","40.44 [33.68-48.76]","34.69 [28.69-41.88]","207 [173-247]","115 [96-138]","92 [76-111]"
"Vanuatu"," 1988","39.66 [33.09-47.52]","42.5 [35.35-51.36]","36.57 [30.2-44.19]","214 [179-256]","119 [99-143]","95 [79-115]"
"Vanuatu"," 1987","41.92 [34.99-50.28]","44.96 [37.3-54.27]","38.71 [31.91-46.78]","222 [186-266]","123 [102-148]","99 [82-119]"
"Vanuatu"," 1986","44.59 [37.13-53.52]","47.67 [39.48-57.62]","41.27 [33.99-49.85]","231 [193-276]","128 [106-154]","103 [85-124]"
"Vanuatu"," 1985","47.61 [39.59-57.15]","50.84 [42.07-61.44]","44.15 [36.27-53.31]","240 [200-288]","132 [110-160]","108 [89-130]"
"Vanuatu"," 1984","50.98 [42.31-61.37]","54.4 [44.86-65.71]","47.39 [38.94-57.17]","251 [209-302]","138 [114-167]","113 [93-136]"
"Vanuatu"," 1983","54.72 [45.25-65.92]","58.19 [47.92-70.35]","51.02 [41.85-61.78]","263 [218-316]","145 [119-174]","118 [97-143]"
"Vanuatu"," 1982","58.67 [48.43-70.78]","62.26 [51.15-75.61]","54.76 [44.88-66.56]","275 [227-331]","151 [124-182]","124 [102-150]"
"Vanuatu"," 1981","62.65 [51.72-75.82]","66.37 [54.47-80.93]","58.57 [47.86-71.59]","286 [236-345]","157 [129-190]","129 [106-157]"
"Vanuatu"," 1980","66.67 [54.78-81.08]","70.44 [57.63-86.35]","62.52 [50.87-76.8]","297 [245-360]","162 [133-198]","135 [110-165]"
"Vanuatu"," 1979","70.68 [58.01-86.42]","74.64 [60.87-91.89]","66.32 [53.89-81.85]","308 [254-376]","168 [138-207]","140 [114-172]"
"Vanuatu"," 1978","74.57 [60.81-91.54]","78.67 [63.9-97.18]","70.28 [56.81-87.06]","318 [260-389]","173 [141-214]","145 [117-179]"
"Vanuatu"," 1977","78.34 [63.58-96.92]","82.61 [66.89-102.75]","73.92 [59.54-92.09]","327 [266-403]","178 [145-221]","149 [120-185]"
"Vanuatu"," 1976","82.02 [66.38-102.17]","86.31 [69.48-107.8]","77.53 [62.28-97.03]","335 [272-416]","182 [147-227]","153 [123-191]"
"Vanuatu"," 1975","85.58 [69.1-107.22]","90 [72.07-112.89]","81.06 [64.94-101.94]","342 [277-427]","186 [149-232]","156 [126-196]"
"Vanuatu"," 1974","89.25 [71.74-112.27]","93.66 [74.78-118.08]","84.7 [67.51-107.13]","349 [281-437]","189 [151-238]","160 [128-201]"
"Vanuatu"," 1973","93.01 [74.66-117.67]","97.52 [77.94-123.56]","88.33 [70.27-112.05]","355 [286-448]","192 [154-243]","163 [130-206]"
"Vanuatu"," 1972","96.87 [77.72-123.05]","101.5 [81.06-129.37]","92.22 [73.33-117.42]","362 [291-458]","196 [157-249]","166 [133-211]"
"Vanuatu"," 1971","101 [81.1-128.78]","105.67 [84.34-135.02]","96.12 [76.73-123.14]","368 [297-468]","199 [159-254]","169 [135-216]"
"Vanuatu"," 1970","105.35 [84.75-134.25]","110.11 [88.09-140.62]","100.27 [80.27-128.82]","375 [302-476]","203 [163-258]","172 [139-221]"
"Vanuatu"," 1969","109.74 [88.5-139.56]","114.71 [91.87-145.86]","104.67 [83.86-134]","381 [308-483]","205 [165-261]","176 [141-224]"
"Vanuatu"," 1968","114.3 [92.44-144.93]","119.36 [96.06-151.53]","109.14 [87.83-139.45]","387 [314-490]","208 [169-265]","179 [144-228]"
"Vanuatu"," 1967","119.09 [96.75-150.69]","124.1 [100.34-157.29]","113.96 [91.83-144.53]","394 [321-496]","212 [172-268]","182 [147-230]"
"Vanuatu"," 1966","123.92 [101.13-155.56]","129.04 [104.83-162.23]","118.6 [96.2-149.48]","399 [326-499]","215 [175-269]","184 [150-232]"
"Vanuatu"," 1965","128.69 [105.56-160.54]","133.87 [109.45-166.87]","123.44 [100.41-154.64]","404 [332-502]","217 [178-270]","187 [152-234]"
"Vanuatu"," 1964","133.34 [110.23-164.39]","138.6 [114.4-171.15]","128.18 [105.04-159.1]","408 [338-502]","219 [181-270]","189 [155-234]"
"Vanuatu"," 1963","138.18 [115.03-168.32]","143.43 [119.07-175.47]","132.63 [109.78-162.93]","412 [344-501]","221 [184-269]","191 [158-234]"
"Vanuatu"," 1962","142.72 [120.25-171.98]","148.17 [123.88-178.97]","137.16 [114.46-166.69]","414 [350-499]","222 [186-268]","192 [161-233]"
"Vanuatu"," 1961","147.3 [124.87-175.24]","152.61 [128.81-182.75]","141.43 [119.09-169.84]","416 [353-495]","223 [189-267]","193 [163-232]"
"Vanuatu"," 1960","151.47 [129.5-178.3]","157.09 [133.66-185.96]","145.52 [123.39-173.04]","417 [357-490]","224 [190-264]","193 [164-230]"
"Vanuatu"," 1959","155.62 [134.12-181.48]","161.09 [138.1-189.06]","149.87 [127.84-176.36]","417 [360-486]","223 [192-261]","194 [166-228]"
"Vanuatu"," 1958","159.58 [138.12-185.32]","165.05 [141.92-193.06]","153.62 [131.79-179.72]","416 [360-481]","223 [191-259]","193 [166-226]"
"Vanuatu"," 1957","163.45 [141.26-190.81]","169.02 [145.13-198.37]","157.43 [134.66-184.85]","414 [359-482]","221 [190-259]","193 [165-225]"
"Vanuatu"," 1956","167.19 [143.27-197.54]","172.88 [147.33-204.77]","161.12 [136.99-191.45]","","",""
"Vanuatu"," 1955","171.17 [144.13-205.23]","176.76 [148.24-213.39]","165.23 [138.22-199.45]","","",""
"Vanuatu"," 1954","175.04 [143.79-215.71]","180.8 [147.64-223.68]","169.18 [137.83-209.16]","","",""
"Vanuatu"," 1953","179.33 [141.96-227.82]","184.86 [146.09-237.21]","173.06 [136.2-220.77]","","",""
"Vanuatu"," 1952","183.46 [139.42-242.8]","189.19 [143.54-251.97]","177.32 [133.66-234.93]","","",""
"Viet Nam"," 2021","20.6 [18.32-23.35]","24.07 [21.32-27.3]","16.95 [14.98-19.33]","30 455 [27 082-34 525]","18 676 [16 624-21 293]","11 779 [10 461-13 501]"
"Viet Nam"," 2020","20.85 [18.92-23.04]","24.39 [22.07-27.02]","17.14 [15.46-19.06]","31 186 [28 290-34 461]","19 153 [17 427-21 332]","12 033 [10 916-13 455]"
"Viet Nam"," 2019","21.06 [19.45-22.79]","24.64 [22.69-26.78]","17.31 [15.88-18.91]","31 702 [29 269-34 311]","19 485 [18 044-21 293]","12 217 [11 271-13 421]"
"Viet Nam"," 2018","21.25 [19.87-22.75]","24.87 [23.18-26.72]","17.46 [16.17-18.85]","32 143 [30 056-34 399]","19 772 [18 528-21 361]","12 371 [11 531-13 438]"
"Viet Nam"," 2017","21.46 [20.19-22.8]","25.13 [23.57-26.81]","17.59 [16.41-18.89]","32 676 [30 755-34 712]","20 124 [18 976-21 583]","12 552 [11 774-13 551]"
"Viet Nam"," 2016","21.67 [20.46-22.94]","25.39 [23.87-26.99]","17.76 [16.62-18.99]","33 259 [31 407-35 203]","20 483 [19 372-21 899]","12 776 [12 021-13 733]"
"Viet Nam"," 2015","21.89 [20.66-23.14]","25.66 [24.13-27.24]","17.94 [16.77-19.15]","33 695 [31 792-35 617]","20 753 [19 631-22 159]","12 942 [12 174-13 896]"
"Viet Nam"," 2014","22.11 [20.83-23.39]","25.92 [24.33-27.54]","18.1 [16.9-19.33]","33 951 [31 990-35 920]","20 914 [19 741-22 341]","13 037 [12 246-14 006]"
"Viet Nam"," 2013","22.33 [20.98-23.72]","26.19 [24.51-27.91]","18.26 [17.01-19.57]","34 013 [31 952-36 116]","20 959 [19 718-22 449]","13 054 [12 229-14 060]"
"Viet Nam"," 2012","22.56 [21.08-24.08]","26.48 [24.65-28.36]","18.43 [17.09-19.85]","33 826 [31 613-36 088]","20 854 [19 521-22 448]","12 972 [12 099-14 046]"
"Viet Nam"," 2011","22.8 [21.11-24.53]","26.74 [24.7-28.87]","18.63 [17.13-20.22]","33 692 [31 203-36 235]","20 756 [19 270-22 512]","12 936 [11 958-14 107]"
"Viet Nam"," 2010","23.05 [21.09-25.06]","27.04 [24.65-29.46]","18.85 [17.13-20.66]","33 797 [30 932-36 734]","20 802 [19 066-22 770]","12 995 [11 875-14 314]"
"Viet Nam"," 2009","23.33 [21.03-25.69]","27.36 [24.56-30.2]","19.09 [17.12-21.18]","34 116 [30 754-37 538]","20 964 [18 914-23 234]","13 152 [11 852-14 651]"
"Viet Nam"," 2008","23.67 [20.99-26.34]","27.77 [24.56-31.02]","19.35 [17.06-21.7]","34 392 [30 511-38 254]","21 119 [18 763-23 683]","13 273 [11 754-14 945]"
"Viet Nam"," 2007","24.07 [20.97-27.08]","28.25 [24.57-31.86]","19.67 [17.07-22.31]","34 610 [30 170-38 935]","21 223 [18 544-24 022]","13 387 [11 673-15 242]"
"Viet Nam"," 2006","24.55 [21.11-27.92]","28.81 [24.68-32.79]","20.09 [17.21-22.99]","35 344 [30 417-40 178]","21 603 [18 588-24 677]","13 741 [11 820-15 783]"
"Viet Nam"," 2005","25.12 [21.43-28.77]","29.5 [25.09-33.8]","20.54 [17.42-23.66]","36 567 [31 209-41 857]","22 292 [19 029-25 614]","14 275 [12 147-16 490]"
"Viet Nam"," 2004","25.83 [21.84-29.67]","30.33 [25.63-34.87]","21.09 [17.81-24.4]","37 592 [31 801-43 163]","22 873 [19 386-26 344]","14 719 [12 458-17 060]"
"Viet Nam"," 2003","26.66 [22.47-30.68]","31.25 [26.31-36.02]","21.83 [18.35-25.32]","38 651 [32 608-44 462]","23 430 [19 777-27 047]","15 221 [12 830-17 683]"
"Viet Nam"," 2002","27.61 [23.27-31.78]","32.37 [27.26-37.32]","22.6 [19-26.24]","39 791 [33 555-45 786]","24 092 [20 336-27 805]","15 699 [13 222-18 246]"
"Viet Nam"," 2001","28.7 [24.32-33.01]","33.64 [28.47-38.72]","23.53 [19.83-27.19]","41 026 [34 780-47 180]","24 808 [21 039-28 603]","16 218 [13 694-18 773]"
"Viet Nam"," 2000","30 [25.53-34.37]","35.08 [29.93-40.27]","24.64 [20.91-28.38]","42 861 [36 474-49 121]","25 863 [22 084-29 729]","16 998 [14 435-19 600]"
"Viet Nam"," 1999","31.46 [27.12-35.82]","36.77 [31.66-42]","25.85 [22.15-29.57]","45 389 [39 096-51 727]","27 377 [23 563-31 301]","18 012 [15 432-20 632]"
"Viet Nam"," 1998","33.12 [28.88-37.4]","38.64 [33.61-43.83]","27.26 [23.62-31.01]","49 155 [42 801-55 604]","29 606 [25 727-33 610]","19 549 [16 914-22 284]"
"Viet Nam"," 1997","34.97 [30.88-39.18]","40.81 [35.95-45.92]","28.8 [25.29-32.45]","53 992 [47 583-60 604]","32 506 [28 596-36 665]","21 486 [18 834-24 264]"
"Viet Nam"," 1996","36.98 [33.09-41.09]","43.1 [38.43-48.07]","30.53 [27.13-34.11]","59 952 [53 557-66 723]","36 032 [32 102-40 274]","23 920 [21 242-26 779]"
"Viet Nam"," 1995","39.18 [35.41-43.15]","45.59 [41.09-50.39]","32.43 [29.15-35.9]","67 063 [60 543-73 942]","40 212 [36 220-44 533]","26 851 [24 120-29 768]"
"Viet Nam"," 1994","41.55 [37.9-45.43]","48.29 [43.92-53.03]","34.43 [31.25-37.91]","74 440 [67 859-81 429]","44 562 [40 525-48 983]","29 878 [27 109-32 910]"
"Viet Nam"," 1993","44.01 [40.4-47.93]","51.09 [46.74-55.82]","36.56 [33.37-40.06]","81 258 [74 589-88 520]","48 558 [44 442-53 103]","32 700 [29 873-35 864]"
"Viet Nam"," 1992","46.56 [42.88-50.61]","53.95 [49.53-58.84]","38.77 [35.53-42.47]","87 510 [80 605-95 111]","52 190 [47 939-56 949]","35 320 [32 386-38 707]"
"Viet Nam"," 1991","49.13 [45.31-53.43]","56.78 [52.17-61.98]","41.09 [37.67-44.95]","93 097 [85 860-101 215]","55 359 [50 921-60 453]","37 738 [34 629-41 298]"
"Viet Nam"," 1990","51.67 [47.58-56.26]","59.57 [54.71-64.98]","43.34 [39.72-47.43]","98 106 [90 368-106 749]","58 213 [53 507-63 518]","39 893 [36 591-43 660]"
"Viet Nam"," 1989","54.1 [49.78-58.95]","62.23 [57.15-67.97]","45.53 [41.63-49.9]","102 760 [94 566-111 973]","60 837 [55 919-66 466]","41 923 [38 363-45 959]"
"Viet Nam"," 1988","56.4 [51.84-61.42]","64.8 [59.39-70.71]","47.58 [43.49-52.13]","107 177 [98 544-116 679]","63 365 [58 140-69 183]","43 812 [40 088-48 034]"
"Viet Nam"," 1987","58.48 [53.69-63.74]","67.07 [61.51-73.31]","49.49 [45.2-54.17]","111 178 [102 106-121 140]","65 607 [60 253-71 761]","45 571 [41 679-49 913]"
"Viet Nam"," 1986","60.33 [55.47-65.72]","69.08 [63.37-75.48]","51.19 [46.79-55.96]","114 391 [105 221-124 547]","67 391 [61 924-73 696]","47 000 [43 043-51 428]"
"Viet Nam"," 1985","61.97 [57-67.42]","70.87 [65.03-77.4]","52.63 [48.15-57.53]","116 611 [107 365-126 796]","68 632 [63 077-74 983]","47 979 [43 961-52 460]"
"Viet Nam"," 1984","63.45 [58.4-69.11]","72.51 [66.49-79.22]","53.95 [49.35-58.98]","118 130 [108 806-128 561]","69 458 [63 802-75 888]","48 672 [44 611-53 212]"
"Viet Nam"," 1983","64.89 [59.77-70.68]","74.03 [67.93-81.01]","55.26 [50.49-60.48]","119 046 [109 717-129 536]","69 894 [64 220-76 464]","49 152 [44 969-53 786]"
"Viet Nam"," 1982","66.3 [61.01-72.28]","75.64 [69.33-82.7]","56.53 [51.62-61.93]","119 311 [109 889-129 967]","70 001 [64 310-76 555]","49 310 [45 120-54 032]"
"Viet Nam"," 1981","67.8 [62.25-73.92]","77.29 [70.72-84.55]","57.84 [52.82-63.34]","119 184 [109 534-129 828]","69 888 [64 064-76 463]","49 296 [45 097-54 008]"
"Viet Nam"," 1980","69.36 [63.57-75.67]","79 [72.18-86.52]","59.22 [53.9-64.92]","119 318 [109 485-130 032]","69 916 [63 976-76 561]","49 402 [45 042-54 141]"
"Viet Nam"," 1979","71.01 [64.89-77.59]","80.79 [73.57-88.67]","60.7 [55.1-66.69]","119 863 [109 636-130 864]","70 170 [63 995-76 979]","49 693 [45 189-54 576]"
"Viet Nam"," 1978","72.67 [66.21-79.71]","82.65 [75.01-90.92]","62.16 [56.23-68.52]","120 216 [109 618-131 718]","70 353 [63 918-77 378]","49 863 [45 171-54 953]"
"Viet Nam"," 1977","74.27 [67.54-81.8]","84.45 [76.44-93.2]","63.68 [57.43-70.46]","120 823 [109 926-132 985]","70 639 [64 082-78 001]","50 184 [45 348-55 572]"
"Viet Nam"," 1976","75.88 [68.77-83.72]","86.14 [77.86-95.56]","65.06 [58.52-72.27]","121 730 [110 425-134 224]","71 124 [64 354-78 919]","50 606 [45 568-56 211]"
"Viet Nam"," 1975","77.4 [69.91-85.71]","87.83 [79.09-97.56]","66.36 [59.5-73.96]","122 527 [110 775-135 536]","71 571 [64 524-79 436]","50 956 [45 739-56 740]"
"Viet Nam"," 1974","78.69 [70.84-87.42]","89.31 [80.23-99.67]","67.49 [60.37-75.52]","123 628 [111 430-137 143]","72 182 [64 955-80 467]","51 446 [46 083-57 526]"
"Viet Nam"," 1973","79.91 [71.51-89.32]","90.73 [81.02-101.71]","68.54 [61.09-77.1]","123 473 [110 672-137 872]","72 083 [64 528-80 694]","51 390 [45 893-57 760]"
"Viet Nam"," 1972","80.99 [71.93-91.11]","92.05 [81.64-103.72]","69.43 [61.36-78.52]","120 972 [107 631-135 822]","70 681 [62 862-79 595]","50 291 [44 585-56 834]"
